row;;column;KX_1;KY_1;KZ_1;KX_2;KY_2;KZ_2;KX_3;KY_3;KZ_3;KX_4;KY_4;KZ_4;KX_5;KY_5;KZ_5;KX_6;KY_6;KZ_6;KX_7;KY_7;KZ_7;;
34;;78;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;79;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;80;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;81;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;82;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;83;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;84;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;85;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;86;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;87;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;88;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;89;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;90;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;91;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;92;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;93;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;94;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;95;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;96;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;97;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;98;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;99;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;100;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;101;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;102;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;103;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;104;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;105;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;106;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;107;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;108;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;109;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
34;;110;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;1;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;2;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;3;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;4;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;5;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;6;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;7;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;8;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;9;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;10;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;11;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;12;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;13;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;14;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;15;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;16;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;17;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;18;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;19;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;20;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;21;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;22;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;23;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;24;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;25;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;26;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;27;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;28;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;29;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;30;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;31;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;32;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;33;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;34;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;35;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;36;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;37;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;38;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;39;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;40;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;41;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;42;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;43;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;44;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;45;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;46;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;47;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;48;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;49;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;50;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;51;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;52;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;53;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;54;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;55;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;56;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;57;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;58;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;59;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;60;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;61;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;62;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;63;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;64;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;65;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;66;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;67;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;68;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;69;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;70;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;71;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;72;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;73;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;74;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;75;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;76;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;77;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;78;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;79;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;80;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;81;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;82;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;83;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;84;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;85;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;86;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;87;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;88;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;89;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;90;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;91;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;92;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;93;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;94;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;95;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;96;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;97;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;98;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;99;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;100;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;101;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;102;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;103;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;104;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;105;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;106;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;107;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;108;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;109;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
35;;110;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;1;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;2;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;3;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;4;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;5;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;6;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;7;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;8;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;9;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;10;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;11;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;12;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;13;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;14;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;15;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;16;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;17;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;18;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;19;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;20;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;21;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;22;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;23;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;24;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;25;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
36;;26;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
